Date Local,Average Temperature,Ozone Arithmetic Mean,State Name,City Name,Site Num,Carbon Arithmetic Mean,tmax,tmin,prcp,Year
2001-09-16,68.5,0.042647,Utah,Salt Lake City,3006,0.3666665,81.0,56.0,0.02,2001
2001-09-17,66.0,0.036588,Utah,Salt Lake City,3006,0.345833,76.0,56.0,0.0,2001
2001-09-18,66.0,0.029353,Utah,Salt Lake City,3006,0.495652,78.0,54.0,0.0,2001
2001-09-19,68.5,0.023412,Utah,Salt Lake City,3006,0.5166665,83.0,54.0,0.0,2001
2001-09-20,68.5,0.03,Utah,Salt Lake City,3006,0.565588,84.0,53.0,0.0,2001
2001-09-21,72.0,0.023882,Utah,Salt Lake City,3006,0.847917,87.0,57.0,0.0,2001
2001-09-22,68.5,0.032647,Utah,Salt Lake City,3006,0.8166665,84.0,53.0,0.0,2001
2001-09-23,71.0,0.031412,Utah,Salt Lake City,3006,0.6875,90.0,52.0,0.0,2001
2001-09-24,73.5,0.023471,Utah,Salt Lake City,3006,0.902083,92.0,55.0,0.0,2001
2001-09-25,76.5,0.024118,Utah,Salt Lake City,3006,0.74846,92.0,61.0,0.0,2001
2001-09-26,72.0,0.021353,Utah,Salt Lake City,3006,0.8520835,84.0,60.0,0.0,2001
2001-09-27,76.5,0.019529,Utah,Salt Lake City,3006,0.65,91.0,62.0,0.0,2001
2001-09-28,75.5,0.020294,Utah,Salt Lake City,3006,0.783333,90.0,61.0,0.0,2001
2001-09-29,70.0,0.023118,Utah,Salt Lake City,3006,0.5729165,80.0,60.0,0.0,2001
2001-09-30,67.0,0.039917,Utah,Salt Lake City,3006,0.6185685000000001,81.0,53.0,0.0,2001
2002-04-30,60.0,0.048,Utah,Salt Lake City,3006,0.6791665,71.0,49.0,0.0,2002
2002-05-01,51.5,0.044412,Utah,Salt Lake City,3006,0.495833,60.0,43.0,0.0,2002
2002-05-02,49.5,0.032118,Utah,Salt Lake City,3006,0.6166665,61.0,38.0,0.0,2002
2002-05-03,58.0,0.028824,Utah,Salt Lake City,3006,0.6145835,67.0,49.0,0.01,2002
2002-05-04,56.0,0.034882,Utah,Salt Lake City,3006,0.583333,68.0,44.0,0.0,2002
2002-05-05,61.5,0.034118,Utah,Salt Lake City,3006,0.4490035,71.0,52.0,0.0,2002
2002-05-06,59.5,0.029588,Utah,Salt Lake City,3006,0.632065,73.0,46.0,0.0,2002
2002-05-07,51.5,0.044941,Utah,Salt Lake City,3006,0.5375,68.0,35.0,0.0,2002
2002-05-08,38.0,0.039176,Utah,Salt Lake City,3006,0.39375,50.0,26.0,0.0,2002
2002-05-09,50.0,0.038529,Utah,Salt Lake City,3006,0.566667,67.0,33.0,0.0,2002
2002-05-10,51.5,0.036353,Utah,Salt Lake City,3006,0.545833,58.0,45.0,0.06,2002
2002-05-11,50.0,0.037882,Utah,Salt Lake City,3006,0.5291665,58.0,42.0,0.04,2002
2002-05-12,53.5,0.040176,Utah,Salt Lake City,3006,0.4583335,68.0,39.0,0.0,2002
2002-05-13,61.0,0.040294,Utah,Salt Lake City,3006,0.6708335000000001,78.0,44.0,0.0,2002
2002-05-14,64.0,0.033118,Utah,Salt Lake City,3006,0.7020835,75.0,53.0,0.0,2002
2002-05-15,58.0,0.040882,Utah,Salt Lake City,3006,0.6458335,70.0,46.0,0.0,2002
2002-05-16,62.5,0.036765,Utah,Salt Lake City,3006,0.5645830000000001,73.0,52.0,0.0,2002
2002-05-17,63.5,0.033941,Utah,Salt Lake City,3006,0.775,81.0,46.0,0.0,2002
2002-05-18,73.5,0.035824,Utah,Salt Lake City,3006,0.6875,90.0,57.0,0.0,2002
2002-05-19,76.0,0.034824,Utah,Salt Lake City,3006,0.4875,91.0,61.0,0.0,2002
2002-05-20,73.0,0.043471,Utah,Salt Lake City,3006,0.5291665,86.0,60.0,0.0,2002
2002-05-21,54.0,0.031647,Utah,Salt Lake City,3006,0.5276270000000001,65.0,43.0,0.34,2002
2002-05-22,49.0,0.033118,Utah,Salt Lake City,3006,0.5562499999999999,56.0,42.0,0.03,2002
2002-05-23,48.5,0.042353,Utah,Salt Lake City,3006,0.65625,59.0,38.0,0.0,2002
2002-05-24,52.5,0.035765,Utah,Salt Lake City,3006,0.6104164999999999,65.0,40.0,0.0,2002
2002-05-25,59.5,0.043176,Utah,Salt Lake City,3006,0.629167,76.0,43.0,0.0,2002
2002-05-26,67.0,0.044706,Utah,Salt Lake City,3006,0.5958335,83.0,51.0,0.0,2002
2002-05-27,69.0,0.048059,Utah,Salt Lake City,3006,0.5874999999999999,84.0,54.0,0.0,2002
2002-05-28,71.0,0.041412,Utah,Salt Lake City,3006,0.7572464999999999,86.0,56.0,0.0,2002
2002-05-29,72.0,0.033235,Utah,Salt Lake City,3006,0.8,87.0,57.0,0.0,2002
2002-05-30,77.0,0.045941,Utah,Salt Lake City,3006,0.795833,96.0,58.0,0.0,2002
2002-05-31,76.0,0.045765,Utah,Salt Lake City,3006,0.8520829999999999,93.0,59.0,0.0,2002
2002-06-01,73.0,0.031412,Utah,Salt Lake City,3006,0.69375,83.0,63.0,0.02,2002
2002-06-02,65.5,0.047235,Utah,Salt Lake City,3006,0.6145835,74.0,57.0,0.13,2002
2002-06-03,64.5,0.054647,Utah,Salt Lake City,3006,0.5378620000000001,74.0,55.0,0.0,2002
2002-06-04,64.5,0.050647,Utah,Salt Lake City,3006,0.3208335,78.0,51.0,0.0,2002
2002-06-05,69.0,0.040824,Utah,Salt Lake City,3006,0.383333,85.0,53.0,0.0,2002
2002-06-06,75.5,0.037529,Utah,Salt Lake City,3006,0.48333349999999997,89.0,62.0,0.0,2002
2002-06-07,71.5,0.036941,Utah,Salt Lake City,3006,0.5166665,84.0,59.0,0.0,2002
2002-06-08,60.5,0.046706,Utah,Salt Lake City,3006,0.33958350000000004,70.0,51.0,0.0,2002
2002-06-09,46.0,0.039235,Utah,Salt Lake City,3006,0.170833,52.0,40.0,0.03,2002
2002-06-10,51.0,0.042,Utah,Salt Lake City,3006,0.380797,66.0,36.0,0.0,2002
2002-06-11,57.0,0.036882,Utah,Salt Lake City,3006,0.3833335,70.0,44.0,0.0,2002
2002-06-12,63.0,0.039,Utah,Salt Lake City,3006,0.489583,80.0,46.0,0.0,2002
2002-06-13,68.0,0.049941,Utah,Salt Lake City,3006,0.65625,85.0,51.0,0.0,2002
2002-06-14,72.0,0.054824,Utah,Salt Lake City,3006,0.6625,91.0,53.0,0.0,2002
2002-06-15,74.5,0.056,Utah,Salt Lake City,3006,0.575,92.0,57.0,0.0,2002
2002-06-16,77.5,0.061706,Utah,Salt Lake City,3006,0.30625,95.0,60.0,0.0,2002
2002-06-17,76.0,0.036941,Utah,Salt Lake City,3006,0.45625000000000004,90.0,62.0,0.0,2002
2002-06-18,73.5,0.028882,Utah,Salt Lake City,3006,0.417029,86.0,61.0,0.0,2002
2002-06-19,69.0,0.042412,Utah,Salt Lake City,3006,0.35,77.0,61.0,0.0,2002
2002-06-20,71.0,0.043118,Utah,Salt Lake City,3006,0.5682564999999999,86.0,56.0,0.0,2002
2002-06-21,81.0,0.033647,Utah,Salt Lake City,3006,0.5145835,96.0,66.0,0.0,2002
2002-06-22,73.5,0.036235,Utah,Salt Lake City,3006,0.3708335,88.0,59.0,0.0,2002
2002-06-23,73.5,0.054588,Utah,Salt Lake City,3006,0.42291650000000003,90.0,57.0,0.0,2002
2002-06-24,82.0,0.055118,Utah,Salt Lake City,3006,0.4725545,98.0,66.0,0.0,2002
2002-06-25,80.0,0.063353,Utah,Salt Lake City,3006,0.602462,99.0,61.0,0.0,2002
2002-06-26,84.5,0.057353,Utah,Salt Lake City,3006,0.37916700000000003,102.0,67.0,0.0,2002
2002-06-27,87.0,0.045353,Utah,Salt Lake City,3006,0.4916665,99.0,75.0,0.0,2002
2002-06-28,85.0,0.036529,Utah,Salt Lake City,3006,0.6000000000000001,100.0,70.0,0.0,2002
2002-06-29,84.5,0.050235,Utah,Salt Lake City,3006,0.48750000000000004,98.0,71.0,0.0,2002
2002-06-30,81.5,0.046647,Utah,Salt Lake City,3006,0.46875,100.0,63.0,0.0,2002
2002-07-01,82.0,0.047824,Utah,Salt Lake City,3006,0.632065,98.0,66.0,0.0,2002
2002-07-02,81.5,0.055765,Utah,Salt Lake City,3006,0.65625,96.0,67.0,0.0,2002
2002-07-03,85.0,0.044294,Utah,Salt Lake City,3006,0.58125,94.0,76.0,0.0,2002
2002-07-04,83.0,0.051118,Utah,Salt Lake City,3006,0.44166649999999996,96.0,70.0,0.0,2002
2002-07-05,79.5,0.060471,Utah,Salt Lake City,3006,0.6291665,95.0,64.0,0.0,2002
2002-07-06,86.5,0.062647,Utah,Salt Lake City,3006,0.4020835,100.0,73.0,0.0,2002
2002-07-07,90.0,0.046176,Utah,Salt Lake City,3006,0.35208300000000003,103.0,77.0,0.0,2002
2002-07-08,84.5,0.028882,Utah,Salt Lake City,3006,0.5333335,97.0,72.0,0.0,2002
2002-07-09,80.5,0.045824,Utah,Salt Lake City,3006,0.625,94.0,67.0,0.0,2002
2002-07-10,81.0,0.061353,Utah,Salt Lake City,3006,0.7645835000000001,98.0,64.0,0.0,2002
2002-07-11,84.0,0.054706,Utah,Salt Lake City,3006,0.631439,101.0,67.0,0.0,2002
2002-07-12,85.5,0.059412,Utah,Salt Lake City,3006,0.583333,105.0,66.0,0.0,2002
2002-07-13,88.0,0.052118,Utah,Salt Lake City,3006,0.553261,107.0,69.0,0.0,2002
2002-07-14,86.0,0.052706,Utah,Salt Lake City,3006,0.5666665,101.0,71.0,0.0,2002
2002-07-15,87.0,0.052647,Utah,Salt Lake City,3006,0.6210145,100.0,74.0,0.0,2002
2002-07-16,84.0,0.050353,Utah,Salt Lake City,3006,0.55,95.0,73.0,0.0,2002
2002-07-17,81.5,0.052765,Utah,Salt Lake City,3006,0.554167,94.0,69.0,0.0,2002
2002-07-18,77.5,0.029471,Utah,Salt Lake City,3006,0.6875,87.0,68.0,0.04,2002
2002-07-19,77.5,0.034667,Utah,Salt Lake City,3006,0.672917,90.0,65.0,0.05,2002
2002-07-20,78.0,0.046412,Utah,Salt Lake City,3006,0.5604165000000001,92.0,64.0,0.0,2002
2002-07-21,78.5,0.050824,Utah,Salt Lake City,3006,0.4458335,93.0,64.0,0.0,2002
2002-07-22,80.0,0.052824,Utah,Salt Lake City,3006,0.4721015,98.0,62.0,0.0,2002
2002-07-23,85.0,0.038765,Utah,Salt Lake City,3006,0.5375000000000001,98.0,72.0,0.01,2002
2002-07-24,86.0,0.040471,Utah,Salt Lake City,3006,0.5104165,100.0,72.0,0.04,2002
2002-07-25,79.0,0.049765,Utah,Salt Lake City,3006,0.5,90.0,68.0,0.0,2002
2002-07-26,76.5,0.044176,Utah,Salt Lake City,3006,0.53125,89.0,64.0,0.0,2002
2002-07-27,79.0,0.041176,Utah,Salt Lake City,3006,0.527083,93.0,65.0,0.0,2002
2002-07-28,72.0,0.040941,Utah,Salt Lake City,3006,0.45625,85.0,59.0,0.0,2002
2002-07-29,76.5,0.026941,Utah,Salt Lake City,3006,0.649811,91.0,62.0,0.0,2002
2002-07-30,81.0,0.033706,Utah,Salt Lake City,3006,0.679167,99.0,63.0,0.0,2002
2002-07-31,82.0,0.031882,Utah,Salt Lake City,3006,0.7375,96.0,68.0,0.0,2002
2002-08-01,75.5,0.035412,Utah,Salt Lake City,3006,0.822917,90.0,61.0,0.0,2002
2002-08-02,77.5,0.037235,Utah,Salt Lake City,3006,0.6791665,88.0,67.0,0.03,2002
2002-08-03,80.0,0.039765,Utah,Salt Lake City,3006,0.48750000000000004,93.0,67.0,0.0,2002
2002-08-04,82.5,0.035353,Utah,Salt Lake City,3006,0.37916649999999996,95.0,70.0,0.0,2002
2002-08-05,81.0,0.032,Utah,Salt Lake City,3006,0.4583335,94.0,68.0,0.0,2002
2002-08-06,81.0,0.025471,Utah,Salt Lake City,3006,0.496286,91.0,71.0,0.0,2002
2002-08-07,80.0,0.034059,Utah,Salt Lake City,3006,0.55,93.0,67.0,0.0,2002
2002-08-08,68.0,0.034647,Utah,Salt Lake City,3006,0.5,80.0,56.0,0.0,2002
2002-08-09,66.5,0.031824,Utah,Salt Lake City,3006,0.6333329999999999,81.0,52.0,0.0,2002
2002-08-10,71.0,0.038706,Utah,Salt Lake City,3006,0.6770835,88.0,54.0,0.0,2002
2002-08-11,78.5,0.037647,Utah,Salt Lake City,3006,0.604167,96.0,61.0,0.0,2002
2002-08-12,74.0,0.040235,Utah,Salt Lake City,3006,0.6653985,87.0,61.0,0.0,2002
2002-08-13,74.0,0.040941,Utah,Salt Lake City,3006,0.65,88.0,60.0,0.0,2002
2002-08-14,76.5,0.027471,Utah,Salt Lake City,3006,0.675,92.0,61.0,0.0,2002
2002-08-15,78.5,0.031588,Utah,Salt Lake City,3006,0.7562500000000001,94.0,63.0,0.0,2002
2002-08-16,80.5,0.029,Utah,Salt Lake City,3006,0.825,96.0,65.0,0.0,2002
2002-08-17,77.0,0.034235,Utah,Salt Lake City,3006,0.7145835,95.0,59.0,0.0,2002
2002-08-18,76.5,0.045529,Utah,Salt Lake City,3006,0.7270835,89.0,64.0,0.0,2002
2002-08-19,75.0,0.054294,Utah,Salt Lake City,3006,0.854801,95.0,55.0,0.0,2002
2002-08-20,78.5,0.037235,Utah,Salt Lake City,3006,0.54375,92.0,65.0,0.0,2002
2002-08-21,70.0,0.030588,Utah,Salt Lake City,3006,0.7979164999999999,82.0,58.0,0.0,2002
